id,video_id,comment_id,title,text_display,text_original,description,likeCount,publishedAt,subscriberCount,videoCount,channelViewCount,authorChannelId,is_spam,checked,videoUploadedAt
826,KT1A4TP0QQg,UgwK8begqMqlVLv9sth4AaABAg,වින්දේ ඔබ නිසා (මේඝනා),මේකේ සින්දුව කියනවට වඩා වටේ එවුන් කියවනවනේ... සින්දුවත් එපා වෙනවා,මේකේ සින්දුව කියනවට වඩා වටේ එවුන් කියවනවනේ... සින්දුවත් එපා වෙනවා,වින්දේ ඔබ නිසා (මේඝනා),0,2020-02-23 16:30:00,0,0,0,UCgaxI1xr-gjiM7TREMrsEtw,0,1,2020-02-20 00:00:00
828,KT1A4TP0QQg,UgwipXRiOX8rK5iBhId4AaABAg,වින්දේ ඔබ නිසා (මේඝනා),පට්ට මචන් ❤️,පට්ට මචන් ❤️,වින්දේ ඔබ නිසා (මේඝනා),0,2020-02-23 16:11:02,0,0,0,UCH4IpEuYOIXwdEZmwhekIPA,0,1,2020-02-20 00:00:00
830,KT1A4TP0QQg,UgwYM_kpbiaszIREgAh4AaABAg,වින්දේ ඔබ නිසා (මේඝනා),"මේකට ඇවිත් චුට්ටම චුට්ටක් බලන්න.. <a href=""https://youtu.be/ox0-SCh8gvE"">https://youtu.be/ox0-SCh8gvE</a> ආදරේ දැනෙයි හොදටම. හිතට දැනුනොත් විතරම විතරක් සබ්ක්‍රයිබ් කරන්න.",මේකට ඇවිත් චුට්ටම චුට්ටක් බලන්න.. https://youtu.be/ox0-SCh8gvE ආදරේ දැනෙයි හොදටම. හිතට දැනුනොත් විතරම විතරක් සබ්ක්‍රයිබ් කරන්න.,වින්දේ ඔබ නිසා (මේඝනා),0,2020-02-23 15:29:32,125,38,15682,UCdpE4_KfU35fzPA0VgJba4A,1,1,2020-02-20 00:00:00
831,KT1A4TP0QQg,UgzpNRvCJFVICULvD6t4AaABAg,වින්දේ ඔබ නිසා (මේඝනා),නීයමයීනේ.....suf.....rrrr...,නීයමයීනේ.....suf.....rrrr...,වින්දේ ඔබ නිසා (මේඝනා),1,2020-02-23 15:11:37,17,26,980,UCxxceyj-CiRJYEW29d4acAg,0,1,2020-02-20 00:00:00
834,KT1A4TP0QQg,Ugy4Ehz5JbzS8vz6CY14AaABAg,වින්දේ ඔබ නිසා (මේඝනා),"<a href=""https://youtu.be/CxI6tzcuZk8"">https://youtu.be/CxI6tzcuZk8</a>",https://youtu.be/CxI6tzcuZk8,වින්දේ ඔබ නිසා (මේඝනා),0,2020-02-23 14:39:13,0,0,0,UCX1HbJ9HmA7rxv24d9Y9jQg,1,1,2020-02-20 00:00:00
835,KT1A4TP0QQg,UgzT3Seu4fay0vEwjUV4AaABAg,වින්දේ ඔබ නිසා (මේඝනා),පට්ට ????,පට්ට ????,වින්දේ ඔබ නිසා (මේඝනා),0,2020-02-23 14:23:03,0,0,0,UCDaxtczyFb5sXgb2s_i0z4w,0,1,2020-02-20 00:00:00
839,KT1A4TP0QQg,UgyDcSRxW4o1cv5t2fN4AaABAg,වින්දේ ඔබ නිසා (මේඝනා),"<a href=""https://youtu.be/MfG-_1mbwRs"">https://youtu.be/MfG-_1mbwRs</a><br />මේක☝️????","https://youtu.be/MfG-_1mbwRs
මේක☝️????",වින්දේ ඔබ නිසා (මේඝනා),0,2020-02-23 13:30:37,0,1,1,UCFbmVjx1Pl0WMdUZWPZx0-Q,1,1,2020-02-20 00:00:00
840,KT1A4TP0QQg,Ugx0f6wEnF53tw6maq54AaABAg,වින්දේ ඔබ නිසා (මේඝනා),ලස්සනයි  මල්ලි,ලස්සනයි  මල්ලි,වින්දේ ඔබ නිසා (මේඝනා),0,2020-02-23 13:11:48,0,0,0,UCZ9Z62WK3JSImofFMHMXJUA,0,1,2020-02-20 00:00:00
846,KT1A4TP0QQg,Ugy-wK21VuPuvbCPCV94AaABAg,වින්දේ ඔබ නිසා (මේඝනා),අන්තිමට ඉතින් යාලුවෝ තමයි....❤️????,අන්තිමට ඉතින් යාලුවෝ තමයි....❤️????,වින්දේ ඔබ නිසා (මේඝනා),1,2020-02-23 11:47:06,0,3,31,UCxDcbsn5clwenovJxFfl4ig,0,1,2020-02-20 00:00:00
850,KT1A4TP0QQg,UgzLtvt-8uA0IqSXL0F4AaABAg,වින්දේ ඔබ නිසා (මේඝනා),වැම්පි ❤❤,වැම්පි ❤❤,වින්දේ ඔබ නිසා (මේඝනා),0,2020-02-23 09:39:30,0,0,0,UCAA3HkmA2du17CFlcyQFebw,0,1,2020-02-20 00:00:00
857,KT1A4TP0QQg,Ugyew0cRPx_oqVBUvRV4AaABAg,වින්දේ ඔබ නිසා (මේඝනා),හැම කමෙන්ට් එකටම ලයික් දාගෙන ගියපු උන් මේ කොනට ????????,හැම කමෙන්ට් එකටම ලයික් දාගෙන ගියපු උන් මේ කොනට ????????,වින්දේ ඔබ නිසා (මේඝනා),0,2020-02-23 07:01:50,0,0,0,UCOb3OIMNrGf2IFUHW5ET8vQ,0,1,2020-02-20 00:00:00
861,KT1A4TP0QQg,UgysDPH93BMKPaImShJ4AaABAg,වින්දේ ඔබ නිසා (මේඝනා),නියමයි බන්..ඒත් ඩයලොග් ටිකක්නම් වැඩියි..ඩයලොග් නැතිම උනානම් මරුම මරු. වම්පියත් මරු. අර ටික් ටොක් එකෙන් මෙහෙම කොල්ලන්ට කෙල්ලන්ට හරි යනවනම් .එල.. බුදුසරණයි,නියමයි බන්..ඒත් ඩයලොග් ටිකක්නම් වැඩියි..ඩයලොග් නැතිම උනානම් මරුම මරු. වම්පියත් මරු. අර ටික් ටොක් එකෙන් මෙහෙම කොල්ලන්ට කෙල්ලන්ට හරි යනවනම් .එල.. බුදුසරණයි,වින්දේ ඔබ නිසා (මේඝනා),4,2020-02-23 06:01:03,7,6,82,UCK7SLtD6AJYyS0xXYXZy0Tg,0,1,2020-02-20 00:00:00
865,KT1A4TP0QQg,UgwZf1NNQIlJaPNZYXZ4AaABAg,වින්දේ ඔබ නිසා (මේඝනා),අයියෝ ලංකාවේ සංගිතෙට ගිය කල බඩු වර්ණනා කරන සිගිති පාසලක් වගේ නොදකින් චික්..මුන් පිරිමි නෙමෙයි,අයියෝ ලංකාවේ සංගිතෙට ගිය කල බඩු වර්ණනා කරන සිගිති පාසලක් වගේ නොදකින් චික්..මුන් පිරිමි නෙමෙයි,වින්දේ ඔබ නිසා (මේඝනා),1,2020-02-23 05:12:15,15,0,0,UCw65AxlLBEMFU6bjEJNHJ8w,0,1,2020-02-20 00:00:00
867,KT1A4TP0QQg,Ugy32FG_PxGOR1d96o94AaABAg,වින්දේ ඔබ නිසා (මේඝනා),Tik tok එකට බැනපු එවුන්ට ඔන්න අපි රිදෙන්නම දුන්නා,Tik tok එකට බැනපු එවුන්ට ඔන්න අපි රිදෙන්නම දුන්නා,වින්දේ ඔබ නිසා (මේඝනා),0,2020-02-23 04:18:10,2,1,26,UCSOIT4-WMLXYplN_cLBNnjg,0,1,2020-02-20 00:00:00
869,KT1A4TP0QQg,UgxiDIHhQDS0hG6zXaB4AaABAg,වින්දේ ඔබ නිසා (මේඝනා),"ලංකාවේ කොච්චර ලස්සන මිහිරි සිංදු තියෙනවද...රසාස්වාද ඉහල සිංදු තියනවද .ඒත් මේ නහයෙන් අඩන මල ජරාවට ලයික් කමෙන්ට් වැටෙන හැටි,සිංදුවක් රස විදින්න දන්නෙ නැති මිනිස්සු.....<br />දැන් කියයි උබලට හරියන්නෙ පරන සිංදු උබලා නාකියිනෙ කියලා ..නෑ මෙහෙම කියන්නෙත් අවු 22ක කොල්ලෙක් .....","ලංකාවේ කොච්චර ලස්සන මිහිරි සිංදු තියෙනවද...රසාස්වාද ඉහල සිංදු තියනවද .ඒත් මේ නහයෙන් අඩන මල ජරාවට ලයික් කමෙන්ට් වැටෙන හැටි,සිංදුවක් රස විදින්න දන්නෙ නැති මිනිස්සු.....
දැන් කියයි උබලට හරියන්නෙ පරන සිංදු උබලා නාකියිනෙ කියලා ..නෑ මෙහෙම කියන්නෙත් අවු 22ක කොල්ලෙක් .....",වින්දේ ඔබ නිසා (මේඝනා),1,2020-02-23 03:54:39,1,0,0,UCxYSDUB3W4YNsy4iYsRMazg,0,1,2020-02-20 00:00:00
870,KT1A4TP0QQg,UgxNSlOvnKoiX2LQO3x4AaABAg,වින්දේ ඔබ නිසා (මේඝනා),"ඉක්මනින්ම නිවැරැදිව ඉංග්‍රීසි ඉගෙනගන්න, එකතු වෙන්න අපේ Youtube Channel එකට <br /><br /><a href=""https://youtu.be/yWznSaJyCHo"">https://youtu.be/yWznSaJyCHo</a>","ඉක්මනින්ම නිවැරැදිව ඉංග්‍රීසි ඉගෙනගන්න, එකතු වෙන්න අපේ Youtube Channel එකට 

https://youtu.be/yWznSaJyCHo",වින්දේ ඔබ නිසා (මේඝනා),0,2020-02-23 03:18:28,48,4,536,UCn3L2MRVpLHb6Hp5kA4AJxw,1,1,2020-02-20 00:00:00
871,KT1A4TP0QQg,UgwAoFXEE3Autb_QFP94AaABAg,වින්දේ ඔබ නිසා (මේඝනා),වින්දෙත් ඔබ නිසා විදවන්නෙත් ඔබ නිසා ????????????????,වින්දෙත් ඔබ නිසා විදවන්නෙත් ඔබ නිසා ????????????????,වින්දේ ඔබ නිසා (මේඝනා),0,2020-02-23 02:55:10,0,0,0,UCbAJcOBqCnBCUJ5VKx9zXhw,0,1,2020-02-20 00:00:00
875,KT1A4TP0QQg,UgwMBdD7sarDmIaUZWF4AaABAg,වින්දේ ඔබ නිසා (මේඝනා),"<a href=""https://youtu.be/mrJaDTVM2jY"">https://youtu.be/mrJaDTVM2jY</a> දන්න සිංහලෙන් A/L ගිණුම්කරණය ඉගෙනගන්න එන්න.",https://youtu.be/mrJaDTVM2jY දන්න සිංහලෙන් A/L ගිණුම්කරණය ඉගෙනගන්න එන්න.,වින්දේ ඔබ නිසා (මේඝනා),0,2020-02-23 01:34:50,81,8,1042,UCfk2PQTVblpG1dHWAm5QAgw,1,1,2020-02-20 00:00:00
876,KT1A4TP0QQg,Ugztd89-GG-rgJGOxNh4AaABAg,වින්දේ ඔබ නිසා (මේඝනා),ඇයි මේගනා ඔවා ඒම..,ඇයි මේගනා ඔවා ඒම..,වින්දේ ඔබ නිසා (මේඝනා),0,2020-02-23 01:31:29,0,0,0,UCYRU9jIsR13hAE-Z5A1K8PQ,0,1,2020-02-20 00:00:00
878,KT1A4TP0QQg,UgylHE8adV9IIJVtFdl4AaABAg,වින්දේ ඔබ නිසා (මේඝනා),සැක් අැඬුනා එ් යාලුකමටනම්...,සැක් අැඬුනා එ් යාලුකමටනම්...,වින්දේ ඔබ නිසා (මේඝනා),0,2020-02-23 01:04:17,1,0,0,UCYqZ5wE3QLZY7jBfum2KJJw,0,1,2020-02-20 00:00:00
879,KT1A4TP0QQg,UgwFM0MjqBF5_Y30h3Z4AaABAg,වින්දේ ඔබ නිසා (මේඝනා),අාදරේ විහිලුවට ගන්න ඒපා බං  පව ගෙවන්න බැරිවෙිවි ????????????,අාදරේ විහිලුවට ගන්න ඒපා බං  පව ගෙවන්න බැරිවෙිවි ????????????,වින්දේ ඔබ නිසා (මේඝනා),0,2020-02-23 00:06:03,0,0,0,UCzgao6MMxVPuegpAF8VEBiw,0,1,2020-02-20 00:00:00
881,KT1A4TP0QQg,UgxNO36U0QUcKTvtTBl4AaABAg,වින්දේ ඔබ නිසා (මේඝනා),ලස්සන සිංදුවක් ලස්සන වොයිස් එකක්..????????❤️❤️,ලස්සන සිංදුවක් ලස්සන වොයිස් එකක්..????????❤️❤️,වින්දේ ඔබ නිසා (මේඝනා),0,2020-02-22 20:42:26,2,0,0,UCEggW2d7twk_voiNu56VDrw,0,1,2020-02-20 00:00:00
883,KT1A4TP0QQg,Ugw9mPWLh8dUNacz10l4AaABAg,වින්දේ ඔබ නිසා (මේඝනා),සුපිරි වැඩක්❤️  video එකත්    ලස්සනයි????,සුපිරි වැඩක්❤️  video එකත්    ලස්සනයි????,වින්දේ ඔබ නිසා (මේඝනා),5,2020-02-22 19:44:48,0,0,0,UCqeZEHz-G1KE2-ThXSeDIiA,0,1,2020-02-20 00:00:00
886,KT1A4TP0QQg,Ugwq11JToj01LDiEvrx4AaABAg,වින්දේ ඔබ නිසා (මේඝනා),"<a href=""https://youtu.be/RthxO3xuTH0"">https://youtu.be/RthxO3xuTH0</a>",https://youtu.be/RthxO3xuTH0,වින්දේ ඔබ නිසා (මේඝනා),0,2020-02-22 17:07:41,424,222,6549,UCu-nY_AzLuc4Si-SfD0_XQA,1,1,2020-02-20 00:00:00
888,KT1A4TP0QQg,UgydWG2XpT4sGX7M_wF4AaABAg,වින්දේ ඔබ නිසා (මේඝනා),වින්දේ ඔබ නිසා<br />විදවන්නෙත් ඔබ නිසා<br />දැන් ආදරෙත් ඔබ නිසා<br />හරි තිත්තයි  තරුෂ.... ????,"වින්දේ ඔබ නිසා
විදවන්නෙත් ඔබ නිසා
දැන් ආදරෙත් ඔබ නිසා
හරි තිත්තයි  තරුෂ.... ????",වින්දේ ඔබ නිසා (මේඝනා),2,2020-02-22 16:43:28,4,0,0,UCWowOc6fJhYK-p5JevQ_Zfg,0,1,2020-02-20 00:00:00
891,KT1A4TP0QQg,UgwQUW5d6U84HKzm1lN4AaABAg,වින්දේ ඔබ නිසා (මේඝනා),Vampire Teeth ට Kiss කරනවට කැමති නැති කෙල්ලෝ Unlike කරලා....,Vampire Teeth ට Kiss කරනවට කැමති නැති කෙල්ලෝ Unlike කරලා....,වින්දේ ඔබ නිසා (මේඝනා),1,2020-02-22 15:34:22,10,2,41,UCsj4yaaacgQta8_zWZ4B0tQ,0,1,2020-02-20 00:00:00
892,KT1A4TP0QQg,UgxNSHQjbZBCZxSkAZl4AaABAg,වින්දේ ඔබ නිසා (මේඝනා),පිටකොටුවේ ගඩුගුඩා විකුනන එකෙක් වගේ සිංදු කියන එකා????????????????,පිටකොටුවේ ගඩුගුඩා විකුනන එකෙක් වගේ සිංදු කියන එකා????????????????,වින්දේ ඔබ නිසා (මේඝනා),0,2020-02-22 15:10:15,0,0,0,UCOT5efiWPtMkyGSD_zW3YwQ,0,1,2020-02-20 00:00:00
893,KT1A4TP0QQg,Ugz6ZrUGxXJIVOkmOuZ4AaABAg,වින්දේ ඔබ නිසා (මේඝනා),තමන්ගේ එකා වටිනවා ආ.,තමන්ගේ එකා වටිනවා ආ.,වින්දේ ඔබ නිසා (මේඝනා),2,2020-02-22 15:10:06,0,0,0,UCrdJ4T9rAAna9sH8lOFQSuA,0,1,2020-02-20 00:00:00
894,KT1A4TP0QQg,UgywMhXoCGxkN06flc14AaABAg,වින්දේ ඔබ නිසා (මේඝනා),"Dream Maker චැනල් එක SUBSCRIBE කරමු යාළුවනේ ://<a href=""http://www.youtube.com/watch?v=09Dvlb5SURI"">www.youtube.com/watch?v=09Dvlb5SURI</a> ????????????????????????",Dream Maker චැනල් එක SUBSCRIBE කරමු යාළුවනේ ://www.youtube.com/watch?v=09Dvlb5SURI ????????????????????????,වින්දේ ඔබ නිසා (මේඝනා),0,2020-02-22 15:09:08,0,4,133,UCx-iSdJBC5SdWxBvnMsP5_g,1,1,2020-02-20 00:00:00
895,KT1A4TP0QQg,Ugy3hN2VAqwJxVlzHOJ4AaABAg,වින්දේ ඔබ නිසා (මේඝනා),ඒ කොල්ලා නිසා සිංදුව බැලුවා..හැබැයි sound off කරලා බැලුවෙ...,ඒ කොල්ලා නිසා සිංදුව බැලුවා..හැබැයි sound off කරලා බැලුවෙ...,වින්දේ ඔබ නිසා (මේඝනා),0,2020-02-22 15:03:54,0,0,0,UCFvI_uAwax3F2vpSKptvDqA,0,1,2020-02-20 00:00:00
896,KT1A4TP0QQg,UgxOm3wh7CXbJuoRRrF4AaABAg,වින්දේ ඔබ නිසා (මේඝනා),අවසානේ මැරෙන සීන් හැම එකේම ඒත් මේක වෙනස් කෝ එහෙම කියන කට්ටිය,අවසානේ මැරෙන සීන් හැම එකේම ඒත් මේක වෙනස් කෝ එහෙම කියන කට්ටිය,වින්දේ ඔබ නිසා (මේඝනා),1,2020-02-22 14:26:12,0,0,0,UCtw45d11jFqM9oKNJdLqm0A,0,1,2020-02-20 00:00:00
899,KT1A4TP0QQg,UgyWqPk3wat5kN1eUJR4AaABAg,වින්දේ ඔබ නිසා (මේඝනා),අපේ arpico මල්ලී එල ආහ්හ්,අපේ arpico මල්ලී එල ආහ්හ්,වින්දේ ඔබ නිසා (මේඝනා),0,2020-02-22 14:01:14,0,0,0,UC43NY_ln4Lu_7-t4EhoRkKw,0,1,2020-02-20 00:00:00
903,KT1A4TP0QQg,Ugys7uZUDxsYb8XU15V4AaABAg,වින්දේ ඔබ නිසා (මේඝනා),ෆට්ටම,ෆට්ටම,වින්දේ ඔබ නිසා (මේඝනා),0,2020-02-22 13:20:04,46,19,3007,UCsToE9aRmndwFSo-hUARxLw,0,1,2020-02-20 00:00:00
904,KT1A4TP0QQg,Ugwk2QEcwYu2kYnOOGN4AaABAg,වින්දේ ඔබ නිසා (මේඝනා),වැම්පි අයියා  ???? සුපිරි❤️,වැම්පි අයියා  ???? සුපිරි❤️,වින්දේ ඔබ නිසා (මේඝනා),0,2020-02-22 12:33:03,0,0,0,UCA4zL2hWggMCueNZe0bNYvA,0,1,2020-02-20 00:00:00
905,KT1A4TP0QQg,Ugyf3Rh_DTcZ-35RtAJ4AaABAg,වින්දේ ඔබ නිසා (මේඝනා),මරැ සිංදුනි බං දැන් තියේන්නේ.????????????????,මරැ සිංදුනි බං දැන් තියේන්නේ.????????????????,වින්දේ ඔබ නිසා (මේඝනා),0,2020-02-22 12:07:02,23,1,16,UC2smi21fzzkNCZd-KPtpYow,0,1,2020-02-20 00:00:00
906,KT1A4TP0QQg,Ugx3njeeKQ4rgrRNFJJ4AaABAg,වින්දේ ඔබ නිසා (මේඝනා),අන්තිමට යහලුවෝ විතරමයි ❤️,අන්තිමට යහලුවෝ විතරමයි ❤️,වින්දේ ඔබ නිසා (මේඝනා),3,2020-02-22 11:58:26,0,0,0,UCwyZmCUJ6aMki-dWT22-NDg,0,1,2020-02-20 00:00:00
907,KT1A4TP0QQg,Ugxg4ipm-MhaoZlUkYh4AaABAg,වින්දේ ඔබ නිසා (මේඝනා),හිතුවද මං වැඳ වැටිලා<br />පසුපස එයි ඔබෙ කියලා <br />????????????????????✋,"හිතුවද මං වැඳ වැටිලා
පසුපස එයි ඔබෙ කියලා 
????????????????????✋",වින්දේ ඔබ නිසා (මේඝනා),1,2020-02-22 11:48:48,0,0,0,UCZg-I72_s4WjvrqOPG3vM3A,0,1,2020-02-20 00:00:00
911,KT1A4TP0QQg,UgxoXFN1GsY-j6Z4rp54AaABAg,වින්දේ ඔබ නිසා (මේඝනා),අන්තිම සීන් එක පට්ට කියන අයකෝ,අන්තිම සීන් එක පට්ට කියන අයකෝ,වින්දේ ඔබ නිසා (මේඝනා),0,2020-02-22 11:06:29,0,3,79,UCeGUW3Ymk7OTlJAtKkY_FeQ,0,1,2020-02-20 00:00:00
915,KT1A4TP0QQg,UgwTksPSmV3Y_LyQfep4AaABAg,වින්දේ ඔබ නිසා (මේඝනා),වින්දේ ඔබ නිසා.. විදවන්නෙත් ඔබ නිසා.. ????????????????????,වින්දේ ඔබ නිසා.. විදවන්නෙත් ඔබ නිසා.. ????????????????????,වින්දේ ඔබ නිසා (මේඝනා),0,2020-02-22 10:26:07,0,0,0,UChxcfSyAXkSpQ4h6ZoYsS6w,0,1,2020-02-20 00:00:00
916,KT1A4TP0QQg,Ugz1AbgXybbyFuP2ONh4AaABAg,වින්දේ ඔබ නිසා (මේඝනා),වැම්පයර් ටීත් ...අම්මෝ ඒකහ් පට්ටහ් කොල්ලෝ ...????,වැම්පයර් ටීත් ...අම්මෝ ඒකහ් පට්ටහ් කොල්ලෝ ...????,වින්දේ ඔබ නිසා (මේඝනා),0,2020-02-22 10:15:35,0,0,0,UCs0B1SiuNZs7jfY4Ooo57mg,0,1,2020-02-20 00:00:00
917,KT1A4TP0QQg,UgxJ4CDsfDRJYBlV7Ex4AaABAg,වින්දේ ඔබ නිසා (මේඝනා),"treval වීඩියෝ එක ලස්සනයිනම් Subcribe කරලා උදව්වක් දෙනවද යලුවේ <a href=""https://youtu.be/3Ky46EvR7BQ"">https://youtu.be/3Ky46EvR7BQ</a>",treval වීඩියෝ එක ලස්සනයිනම් Subcribe කරලා උදව්වක් දෙනවද යලුවේ https://youtu.be/3Ky46EvR7BQ,වින්දේ ඔබ නිසා (මේඝනා),0,2020-02-22 10:01:13,0,0,0,UCIFoABy1zkOin-PMPqje0UQ,1,1,2020-02-20 00:00:00
924,KT1A4TP0QQg,Ugyb0TNUcZnIIPMV0CJ4AaABAg,වින්දේ ඔබ නිසා (මේඝනා),මාරම ලස්සනයි කොච්චර බැලුවත් ඇති වෙන්නෙ නෑ  superb,මාරම ලස්සනයි කොච්චර බැලුවත් ඇති වෙන්නෙ නෑ  superb,වින්දේ ඔබ නිසා (මේඝනා),1,2020-02-22 08:37:46,0,0,0,UCgyBhF7EcJ1wK8N25S46Kkg,0,1,2020-02-20 00:00:00
925,KT1A4TP0QQg,Ugx2W0Dc6x8UibUJ6P54AaABAg,වින්දේ ඔබ නිසා (මේඝනා),ලස්සනයි ගොඩක්❤❤❤????????????,ලස්සනයි ගොඩක්❤❤❤????????????,වින්දේ ඔබ නිසා (මේඝනා),0,2020-02-22 08:33:01,0,0,0,UC294q8sIWwlUPluN082Aemw,0,1,2020-02-20 00:00:00
927,KT1A4TP0QQg,UgysisGjZn4AazIFugR4AaABAg,වින්දේ ඔබ නිසා (මේඝනා),කෙල්ලොංව එපා වෙලා ගියා ඕයි????,කෙල්ලොංව එපා වෙලා ගියා ඕයි????,වින්දේ ඔබ නිසා (මේඝනා),0,2020-02-22 07:37:17,1,0,0,UC5kUEItBCu1-_msYilkkPLg,0,1,2020-02-20 00:00:00
