id,video_id,comment_id,title,text_display,text_original,description,likeCount,publishedAt,subscriberCount,videoCount,channelViewCount,authorChannelId,is_spam,checked,videoUploadedAt
1024,mTUCclD66dY,Ugy7SX2NPr9nn_t_7ht4AaABAg,වෛරස්,"treval වීඩියෝ එක ලස්සනයිනම් Subcribe කරලා උදව්වක් දෙනවද යලුවේ <a href=""https://youtu.be/3Ky46EvR7BQ"">https://youtu.be/3Ky46EvR7BQ</a>",treval වීඩියෝ එක ලස්සනයිනම් Subcribe කරලා උදව්වක් දෙනවද යලුවේ https://youtu.be/3Ky46EvR7BQ,වැලන්ටයින් ගිෆ්ට් එක මෙතනින් තොරන්න,0,2020-02-22 10:01:47,0,0,0,UCIFoABy1zkOin-PMPqje0UQ,1,1,2020-02-10 00:00:00
1026,mTUCclD66dY,UgzOdcGXkcz-s5ozyxh4AaABAg,වෛරස්,රැට්් කරන ගස් සිටුවීමේ ව්‍යාපාර මං ස්තුති,රැට්ට කරන ගස් සිටුවීමේ ව්‍යාපාරයට මගේ ස්තුතිය,වැලන්ටයින් ගිෆ්ට් එක මෙතනින් තොරන්න,0,2020-02-22 07:59:17,1350,25,15387,UC1GWqARj1jQCb3q9qhxHGIA,0,1,2020-02-10 00:00:00
1028,mTUCclD66dY,Ugw8owNqG8-a8YqC7bV4AaABAg,වෛරස්,"ලිංගික ශක්තිය වැඩිකරන හොඳම අාහාර????????????????<br /><a href=""https://youtu.be/sGN0rPnVGIc"">https://youtu.be/sGN0rPnVGIc</a><br /><br />බැක් සයිඩ් කරන හරිම විදිහ<br /><a href=""https://youtu.be/6R_VVwuo-mU"">https://youtu.be/6R_VVwuo-mU</a><br /><br />කෝටි ගාණක ලොකු සංඛ්‍යාවක් කියවන්න පුලුවන්ද<br /><a href=""https://youtu.be/ylLGdOg-58o"">https://youtu.be/ylLGdOg-58o</a>","ලිංගික ශක්තිය වැඩිකරන හොඳම අාහාර????????????????
https://youtu.be/sGN0rPnVGIc

බැක් සයිඩ් කරන හරිම විදිහ
https://youtu.be/6R_VVwuo-mU

කෝටි ගාණක ලොකු සංඛ්‍යාවක් කියවන්න පුලුවන්ද
https://youtu.be/ylLGdOg-58o",වැලන්ටයින් ගිෆ්ට් එක මෙතනින් තොරන්න,0,2020-02-22 06:48:07,0,40,61764,UCxEs0QWfdDg0prlvUwPDIoQ,1,1,2020-02-10 00:00:00
1030,mTUCclD66dY,UgyigIiGDY7EAINH3IZ4AaABAg,වෛරස්,අපි දකුන හරියැ,අපි දකුනෙ හරියැ????????????,වැලන්ටයින් ගිෆ්ට් එක මෙතනින් තොරන්න,0,2020-02-22 06:25:57,1,0,0,UCa3PGbiJZjd8DBeB3f3VHHw,0,1,2020-02-10 00:00:00
1031,mTUCclD66dY,UgyyZi0aB5dvp1F7Rcd4AaABAg,වෛරස්,"<a href=""https://youtu.be/jrDxljcbnUk"">https://youtu.be/jrDxljcbnUk</a>",https://youtu.be/jrDxljcbnUk,වැලන්ටයින් ගිෆ්ට් එක මෙතනින් තොරන්න,0,2020-02-22 05:00:41,0,0,0,UCU_Eb_2oGcWDtNao4HVsZIw,1,1,2020-02-10 00:00:00
1034,mTUCclD66dY,Ugx1_iJuPw_0-Di3ekp4AaABAg,වෛරස්,සුපිරි ඔහොම අදහස් එන අපු,සුපිරි ආ...කොහොමද ඔච්චර ඔහොම අදහස් එන්නෙ අප්පා????????,වැලන්ටයින් ගිෆ්ට් එක මෙතනින් තොරන්න,0,2020-02-22 03:13:55,1,0,0,UC1UN7PnnRifHPUniBC4R22Q,0,1,2020-02-10 00:00:00
1036,mTUCclD66dY,UgwwQopceET_6I3Kcr14AaABAg,වෛරස්,"Hey guys just look this<br /><a href=""https://youtu.be/gIzKXmzzLPg"">https://youtu.be/gIzKXmzzLPg</a>","Hey guys just look this
https://youtu.be/gIzKXmzzLPg",වැලන්ටයින් ගිෆ්ට් එක මෙතනින් තොරන්න,0,2020-02-21 18:26:22,0,2,6,UCTOm9Mj02shg9730cGp5CQA,1,1,2020-02-10 00:00:00
1039,mTUCclD66dY,UgzYz70DcB9HTuaz9B54AaABAg,වෛරස්,Ratta rap එක කරන කියන අය,Ratta තවත් rap එකක් කරන්න ඕන කියන අය කෝ,වැලන්ටයින් ගිෆ්ට් එක මෙතනින් තොරන්න,1,2020-02-21 17:24:54,393,14,2094,UCCLB6PvOkegmwGgE3U2Sf4A,0,1,2020-02-10 00:00:00
1040,mTUCclD66dY,Ugx0MW9Bd1kVWS0tJTZ4AaABAg,වෛරස්,"මේක නම් පට්ට<br /><a href=""https://shrinkme.io/l1Lq"">https://shrinkme.io/l1Lq</a>","මේක නම් පට්ට
https://shrinkme.io/l1Lq",වැලන්ටයින් ගිෆ්ට් එක මෙතනින් තොරන්න,0,2020-02-21 17:18:13,45,8,12933,UCHE5LZQZJPismxj98DV2-mQ,1,1,2020-02-10 00:00:00
1044,mTUCclD66dY,UgxmL58GUqOCjcOVRLR4AaABAg,වෛරස්,"<a href=""https://www.youtube.com/channel/UCUkzo2MJNIA4X478mTJFhPA"">https://www.youtube.com/channel/UCUkzo2MJNIA4X478mTJFhPA</a><br />Subscribe karanna❤ plz","https://www.youtube.com/channel/UCUkzo2MJNIA4X478mTJFhPA
Subscribe karanna❤ plz",වැලන්ටයින් ගිෆ්ට් එක මෙතනින් තොරන්න,0,2020-02-21 15:13:57,169,10,900,UCUkzo2MJNIA4X478mTJFhPA,1,1,2020-02-10 00:00:00
1045,mTUCclD66dY,UgxmHgGN40YeKEWwxZF4AaABAg,වෛරස්,"ratta ta ආදරේ අය මේකත් බලන්න <a href=""https://youtu.be/3fWFzK-D6TM"">https://youtu.be/3fWFzK-D6TM</a><br />subscribe","ratta ta ආදරේ අය මේකත් බලන්න https://youtu.be/3fWFzK-D6TM
subscribe",වැලන්ටයින් ගිෆ්ට් එක මෙතනින් තොරන්න,0,2020-02-21 13:08:20,102,10,714,UCPnYA4DlPmZTOjR1QN0nBDQ,1,1,2020-02-10 00:00:00
1046,mTUCclD66dY,UgydzxmV0HRiJsTTeCF4AaABAg,වෛරස්,Brother ඔයා use karana app,Brother ඔයා use karana app එක මොකක්ද,වැලන්ටයින් ගිෆ්ට් එක මෙතනින් තොරන්න,0,2020-02-21 06:17:04,35,1106,5842,UCmWxwcZtCpAPu8c87kOJd6Q,0,1,2020-02-10 00:00:00
1048,mTUCclD66dY,UgyXGu7vEF8rffzPdvd4AaABAg,වෛරස්,අලුත් වීඩියෝ ඕන,අලුත් වීඩියෝ ඕනේ,වැලන්ටයින් ගිෆ්ට් එක මෙතනින් තොරන්න,0,2020-02-21 01:15:11,0,0,0,UCBER0i7K7ZJG30l_CrE2zLg,0,1,2020-02-10 00:00:00
1049,mTUCclD66dY,Ugxbqux3dwBh9NAaBFZ4AaABAg,වෛරස්,94763550056  <ඉමොජියකි>  ️ <පුපුරු_ඉමොජිය>,+94763550056 ????❤️✨,වැලන්ටයින් ගිෆ්ට් එක මෙතනින් තොරන්න,0,2020-02-20 19:39:30,2,0,0,UCE1ZF8oj8Tf9b52R4iZIIuA,1,1,2020-02-10 00:00:00
1052,mTUCclD66dY,Ugx8A2j0DVWZv3I7_yx4AaABAg,වෛරස්,Rapak Ona Ratta bro සැප දෙන්නමි ඔන තරන Subscribe කර සෙටි වෙන,Rapak Ona Ratta bro????????????සැප දෙන්නමි ඔන තරමි. Subscribe කරලා සෙටි වෙන්න????,වැලන්ටයින් ගිෆ්ට් එක මෙතනින් තොරන්න,1,2020-02-20 17:14:29,50,0,0,UC0BuXw0ZLIpGWCifLVeysSw,1,1,2020-02-10 00:00:00
1054,mTUCclD66dY,UgxMZ2tjlVZOqupIIMR4AaABAg,වෛරස්,"<a href=""https://rr.lovevova.com/NTYxMTc0NzE="">https://rr.lovevova.com/NTYxMTc0NzE=</a><br /> download this app and get free tokens","https://rr.lovevova.com/NTYxMTc0NzE=
 download this app and get free tokens",වැලන්ටයින් ගිෆ්ට් එක මෙතනින් තොරන්න,0,2020-02-20 16:41:22,0,3,66,UCNE3xXIqp_hL8yxPBBP9piQ,1,1,2020-02-10 00:00:00
1057,mTUCclD66dY,UgzxY9JH89Phx-91RQ54AaABAg,වෛරස්,බුකි ආතල් බලන කැමති අය එන මගේ channel එක,බුකියේ ආතල් බලන්න කැමති අය එන්න මගේ channel එකටත්.,වැලන්ටයින් ගිෆ්ට් එක මෙතනින් තොරන්න,0,2020-02-20 14:45:37,0,5,558,UCX-C89sJRgBTdKVxC2EZ9ow,1,1,2020-02-10 00:00:00
1058,mTUCclD66dY,UgwjP0spS8BDh1LczJd4AaABAg,වෛරස්,Video හොඳම අපි දකුණෙ හරි,"Video එකේ හොඳම ටික: ""අපි දකුණෙ හරියෙ"" ????",වැලන්ටයින් ගිෆ්ට් එක මෙතනින් තොරන්න,0,2020-02-20 14:17:53,1,0,0,UCh-ZZjjT5DBjxAm9Vp0Wv-g,0,1,2020-02-10 00:00:00
1059,mTUCclD66dY,UgxKQuo5IuA9DAYqlvV4AaABAg,වෛරස්,කොහ කොරෝනා,කොහෙන්ද බං මේ කොරෝනා...,වැලන්ටයින් ගිෆ්ට් එක මෙතනින් තොරන්න,0,2020-02-20 12:44:57,321000,155,79650287,UCkuoWSLw-SNu8dvVCU0MjMQ,0,1,2020-02-10 00:00:00
1063,mTUCclD66dY,UgzNBIcpC3Ik4dRieHJ4AaABAg,වෛරස්,"<a href=""https://www.youtube.com/watch?v=94lMYJK5FkY"">https://www.youtube.com/watch?v=94lMYJK5FkY</a> voice of teens athal",https://www.youtube.com/watch?v=94lMYJK5FkY voice of teens athal,වැලන්ටයින් ගිෆ්ට් එක මෙතනින් තොරන්න,0,2020-02-20 10:37:34,173,105,19033,UCIwPDAm57L9kZxBKjbpa__g,1,1,2020-02-10 00:00:00
1064,mTUCclD66dY,UgydTQrL6IIyD4Z20rN4AaABAg,වෛරස්,"<a href=""https://www.youtube.com/watch?v=94lMYJK5FkY"">https://www.youtube.com/watch?v=94lMYJK5FkY</a>",https://www.youtube.com/watch?v=94lMYJK5FkY,වැලන්ටයින් ගිෆ්ට් එක මෙතනින් තොරන්න,0,2020-02-20 10:36:59,173,105,19033,UCIwPDAm57L9kZxBKjbpa__g,1,1,2020-02-10 00:00:00
1065,mTUCclD66dY,UgwhFVKtqS5jT6DT6yl4AaABAg,වෛරස්,"<a href=""https://youtu.be/GIi-UU_TPdg"">https://youtu.be/GIi-UU_TPdg</a> subscribe karala sup akak ona Aiya",https://youtu.be/GIi-UU_TPdg subscribe karala sup akak ona Aiya,වැලන්ටයින් ගිෆ්ට් එක මෙතනින් තොරන්න,0,2020-02-20 10:04:38,2,0,0,UCCvgHHDmWunX-2VhXSo6kpw,1,1,2020-02-10 00:00:00
1066,mTUCclD66dY,UgzXvKASgLui9CMcbCh4AaABAg,වෛරස්,"<a href=""https://youtu.be/GIi-UU_TPdg"">https://youtu.be/GIi-UU_TPdg</a>",https://youtu.be/GIi-UU_TPdg,වැලන්ටයින් ගිෆ්ට් එක මෙතනින් තොරන්න,0,2020-02-20 10:03:39,2,0,0,UCCvgHHDmWunX-2VhXSo6kpw,1,1,2020-02-10 00:00:00
1072,mTUCclD66dY,UgxgE6DnSI2dYDZNtz54AaABAg,වෛරස්,"<a href=""https://youtu.be/O1ECqa6xl2Q"">https://youtu.be/O1ECqa6xl2Q</a><br />Subscribe කරන්නකෝ????","https://youtu.be/O1ECqa6xl2Q
Subscribe කරන්නකෝ????",වැලන්ටයින් ගිෆ්ට් එක මෙතනින් තොරන්න,0,2020-02-20 02:53:08,24,9,743,UCF3BFytblsTNCMMWK3fWJjg,1,1,2020-02-10 00:00:00
1073,mTUCclD66dY,UgxsQKmuE2QIcnBFzNV4AaABAg,වෛරස්,"රැට්ටා අයියේ ඔයා මේක දැක්කද <a href=""https://youtu.be/87kY4LH31oQ"">https://youtu.be/87kY4LH31oQ</a>",රැට්ටා අයියේ ඔයා මේක දැක්කද https://youtu.be/87kY4LH31oQ,වැලන්ටයින් ගිෆ්ට් එක මෙතනින් තොරන්න,0,2020-02-20 02:38:20,789,210,56589,UC10Md3phL8VLNHWATjXBirg,1,1,2020-02-10 00:00:00
1075,mTUCclD66dY,UgxMhwogbTcbn7ZOOtt4AaABAg,වෛරස්,"<a href=""https://youtu.be/g2pNqLnZOxQ"">https://youtu.be/g2pNqLnZOxQ</a><br /><a href=""https://www.youtube.com/channel/UCPnYA4DlPmZTOjR1QN0nBDQ"">https://www.youtube.com/channel/UCPnYA4DlPmZTOjR1QN0nBDQ</a><br /><br /><a href=""https://youtu.be/L4x7JagZiuQ"">https://youtu.be/L4x7JagZiuQ</a><br /><br /><a href=""https://youtu.be/3fWFzK-D6TM"">https://youtu.be/3fWFzK-D6TM</a><br /><br />අඩෝ උඹලා කොල්ලොනේ subscribe කරලා සප් එකක් දියන් ඉතිං","https://youtu.be/g2pNqLnZOxQ
https://www.youtube.com/channel/UCPnYA4DlPmZTOjR1QN0nBDQ

https://youtu.be/L4x7JagZiuQ

https://youtu.be/3fWFzK-D6TM

අඩෝ උඹලා කොල්ලොනේ subscribe කරලා සප් එකක් දියන් ඉතිං",වැලන්ටයින් ගිෆ්ට් එක මෙතනින් තොරන්න,0,2020-02-20 02:16:07,102,10,714,UCPnYA4DlPmZTOjR1QN0nBDQ,1,1,2020-02-10 00:00:00
1078,mTUCclD66dY,Ugzaf2lo7Et7G7-qrEV4AaABAg,වෛරස්,"රවී කරුණාරත්න කියන ඇත්ත කථාව අහන්න - <a href=""https://www.youtube.com/watch?v=q6g6-GbS_Kk&amp;t=1041s"">https://www.youtube.com/watch?v=q6g6-GbS_Kk&amp;t=1041s</a>",රවී කරුණාරත්න කියන ඇත්ත කථාව අහන්න - https://www.youtube.com/watch?v=q6g6-GbS_Kk&t=1041s,වැලන්ටයින් ගිෆ්ට් එක මෙතනින් තොරන්න,0,2020-02-19 18:15:16,96,8,2777,UCQQhb3VUh5e9k5PMNCNMZCA,1,1,2020-02-10 00:00:00
1079,mTUCclD66dY,Ugz-srREwXZKX9TD0xZ4AaABAg,වෛරස්,අපි දකුණ හරි,අපිත් දකුණෙ හරිය.............,වැලන්ටයින් ගිෆ්ට් එක මෙතනින් තොරන්න,0,2020-02-19 15:24:33,0,0,0,UC3NkSuPwH8XeguBL6G0bcog,0,1,2020-02-10 00:00:00
1083,mTUCclD66dY,UgyJmjaiQx2M1Y5rsPV4AaABAg,වෛරස්,"රජයෙන් කිසිම අනුග්‍රහයක් ලැබිලා නෑ .. සංගා ලොකු සහයෝගයක් දුන්නා .. ගයාන් සේනානායක ආන්දෝලාත්මක හෙලිදරව්වක ???? <a href=""https://youtu.be/cqp25RFmmrI"">https://youtu.be/cqp25RFmmrI</a>",රජයෙන් කිසිම අනුග්‍රහයක් ලැබිලා නෑ .. සංගා ලොකු සහයෝගයක් දුන්නා .. ගයාන් සේනානායක ආන්දෝලාත්මක හෙලිදරව්වක ???? https://youtu.be/cqp25RFmmrI,වැලන්ටයින් ගිෆ්ට් එක මෙතනින් තොරන්න,0,2020-02-19 13:46:31,5140,129,75601,UCNo2bkV2hzkmi5QhLuG-wqg,1,1,2020-02-10 00:00:00
1084,mTUCclD66dY,UgxOwzjbqmLeeg6xNSB4AaABAg,වෛරස්,"<a href=""https://www.youtube.com/watch?v=Xrl9TJUTFlg"">https://www.youtube.com/watch?v=Xrl9TJUTFlg</a> mia khalifa වගේ හත් දෙනෙක් හොයා ගත්තා බලන්නකෝ කොහොමද කියලා. Seven girls actually who look like Mia Khalifa",https://www.youtube.com/watch?v=Xrl9TJUTFlg mia khalifa වගේ හත් දෙනෙක් හොයා ගත්තා බලන්නකෝ කොහොමද කියලා. Seven girls actually who look like Mia Khalifa,වැලන්ටයින් ගිෆ්ට් එක මෙතනින් තොරන්න,0,2020-02-19 12:46:29,17,3,578,UCi5p6OL0ggm6Rp6aKmLvrJA,1,1,2020-02-10 00:00:00
1085,mTUCclD66dY,Ugw3iVoUqOsxDvlZWUZ4AaABAg,වෛරස්,රැට්ටා,රැට්ටා ????????,වැලන්ටයින් ගිෆ්ට් එක මෙතනින් තොරන්න,0,2020-02-19 11:46:32,40,3,752,UCwvSlAvdI9di4H527Xv3K2w,0,1,2020-02-10 00:00:00
1087,mTUCclD66dY,UgxOvAn2_iL7Ll2OhrJ4AaABAg,වෛරස්,"හොඳ දෙයක්. අපි සමාජයට ධනාත්මක දේවල් කිහිපයක් දිය යුතුයි. ශ්‍රී ලාංකිකයන් වන අපට හෙට අභියෝග රැසකට මුහුණ දීමට සිදුවේ. පරිසරය ඉතා වැදගත් වන අතර ඒ හා සමානව භාෂාවේ දැනුම හා කුසලතා වැදගත් වේ. ඔබ දන්නා පරිදි චීනය සහ චීන භාෂාව ලෝකයේ ප්‍රබල භාෂාවකි. එබැවින් මෙම <a href=""https://www.youtube.com/watch?v=-aEbIH-4DTQ"">https://www.youtube.com/watch?v=-aEbIH-4DTQ</a> නාලිකාව නරඹන්න, ඔබට චීන භාෂාව ඉගෙන ගත හැකිය","හොඳ දෙයක්. අපි සමාජයට ධනාත්මක දේවල් කිහිපයක් දිය යුතුයි. ශ්‍රී ලාංකිකයන් වන අපට හෙට අභියෝග රැසකට මුහුණ දීමට සිදුවේ. පරිසරය ඉතා වැදගත් වන අතර ඒ හා සමානව භාෂාවේ දැනුම හා කුසලතා වැදගත් වේ. ඔබ දන්නා පරිදි චීනය සහ චීන භාෂාව ලෝකයේ ප්‍රබල භාෂාවකි. එබැවින් මෙම https://www.youtube.com/watch?v=-aEbIH-4DTQ නාලිකාව නරඹන්න, ඔබට චීන භාෂාව ඉගෙන ගත හැකිය",වැලන්ටයින් ගිෆ්ට් එක මෙතනින් තොරන්න,0,2020-02-19 07:55:23,0,0,0,UCruSU7oH-9q3321k1PBK7ag,1,1,2020-02-10 00:00:00
1090,mTUCclD66dY,UgwqN7618nfKNsJf5454AaABAg,වෛරස්,"<a href=""https://youtu.be/t7DxkaLf_zU"">https://youtu.be/t7DxkaLf_zU</a>",https://youtu.be/t7DxkaLf_zU,වැලන්ටයින් ගිෆ්ට් එක මෙතනින් තොරන්න,0,2020-02-19 05:16:30,0,0,0,UCBnrTK_Y4iIYnuBI8bg2pcw,1,1,2020-02-10 00:00:00
1091,mTUCclD66dY,Ugztmg_aRQ64hlFacVN4AaABAg,වෛරස්,සුපිරි,මේක සුපිරි.????????????????,වැලන්ටයින් ගිෆ්ට් එක මෙතනින් තොරන්න,1,2020-02-19 01:35:46,0,0,0,UCKA6NosYtJ8oWnRAKmaqGpw,0,1,2020-02-10 00:00:00
1092,mTUCclD66dY,UgyDCxKNDyeLXri4_wl4AaABAg,වෛරස්,"<a href=""https://youtu.be/vy2g-g4P92E"">https://youtu.be/vy2g-g4P92E</a>",https://youtu.be/vy2g-g4P92E,වැලන්ටයින් ගිෆ්ට් එක මෙතනින් තොරන්න,0,2020-02-18 23:48:20,0,4,133,UCx-iSdJBC5SdWxBvnMsP5_g,1,1,2020-02-10 00:00:00
1093,mTUCclD66dY,UgzV_X5LVHGhTfaOmuB4AaABAg,වෛරස්,වූඅයිනී අපි දකුණ හරි,වූඅයිනී.... ????????????...අපි දකුණේ හරිය...!,වැලන්ටයින් ගිෆ්ට් එක මෙතනින් තොරන්න,1,2020-02-18 22:24:51,0,0,0,UCpsKhy7x2SnDjFZwDTnt-KQ,0,1,2020-02-10 00:00:00
1096,mTUCclD66dY,Ugw8bFqYDxmgawLk1FN4AaABAg,වෛරස්,"ආදරවන්තයන්ගේ දිනේ දිවිනසාගත් යුතියගේ කතාව බලන්න <a href=""https://youtu.be/NKie7R3rCmI%E0%B7%83%E0%B7%80%E0%B7%9A%E0%B6%AF%E0%B7%92"">https://youtu.be/NKie7R3rCmIසවේදි</a> අය බැලීමෙන් වලකින්න",ආදරවන්තයන්ගේ දිනේ දිවිනසාගත් යුතියගේ කතාව බලන්න https://youtu.be/NKie7R3rCmIසවේදි අය බැලීමෙන් වලකින්න,වැලන්ටයින් ගිෆ්ට් එක මෙතනින් තොරන්න,0,2020-02-18 18:57:17,1540,20,8156,UCo6yA-8H7KTGnIVMTU36ZIg,1,1,2020-02-10 00:00:00
1100,mTUCclD66dY,Ugy3eLlWpHCnv_HyPTJ4AaABAg,වෛරස්,"<a href=""https://www.youtube.com/watch?v=GlFkwktGLDQ"">https://www.youtube.com/watch?v=GlFkwktGLDQ</a>",https://www.youtube.com/watch?v=GlFkwktGLDQ,වැලන්ටයින් ගිෆ්ට් එක මෙතනින් තොරන්න,0,2020-02-18 16:57:01,0,1,25,UCxWL-VjT0GaTHAWrZg5O3gQ,1,1,2020-02-10 00:00:00
1104,mTUCclD66dY,UgyWJnCFIShZWG5IovR4AaABAg,වෛරස්,සුපිරි,සුපිරි????,වැලන්ටයින් ගිෆ්ට් එක මෙතනින් තොරන්න,0,2020-02-18 13:56:42,39,3,461,UCG_5TumlO6YOLDailQmzmjg,0,1,2020-02-10 00:00:00
1105,mTUCclD66dY,UgxfeerG_ZHS8xmp8oR4AaABAg,වෛරස්,ආදරේ රැට්ටා,ආදරෙයි රැට්ටා,වැලන්ටයින් ගිෆ්ට් එක මෙතනින් තොරන්න,0,2020-02-18 12:24:38,119,21,1782,UCQH4qOXubZR_t6JRPW6WGmQ,0,1,2020-02-10 00:00:00
1108,mTUCclD66dY,Ugz5I1fpcEhg9shpPIF4AaABAg,වෛරස්,"<a href=""https://share.rainmoney.co/register.php?referral=Akila1996"">https://share.rainmoney.co/register.php?referral=Akila1996</a>",https://share.rainmoney.co/register.php?referral=Akila1996,වැලන්ටයින් ගිෆ්ට් එක මෙතනින් තොරන්න,0,2020-02-18 11:40:48,20,13,1290,UCXGakZBel7ekJmq1vsRAKOg,1,1,2020-02-10 00:00:00
1109,mTUCclD66dY,UgwjaVJNEQ2axRqk6ud4AaABAg,වෛරස්,දකුණක් තාමං ඔහෙ බෝම්බ,යකෝ දකුණක් නැත්නම් තාමත් ඔහෙ බෝම්බ,වැලන්ටයින් ගිෆ්ට් එක මෙතනින් තොරන්න,0,2020-02-18 11:20:37,0,0,0,UC2Z4nuSwbIevvpjTYteg4yw,0,1,2020-02-10 00:00:00
1110,mTUCclD66dY,UgwKA0MzDAWIZR9MPKZ4AaABAg,වෛරස්,"ඉංග්‍රිසින් පවා සංරක්ෂනය කර සුරැකි පඩිවිට අමිබලම - <a href=""https://youtu.be/EMebXDkHVVM"">https://youtu.be/EMebXDkHVVM</a><br />මෙි වගේ විඩියෝ බලන්න ශ්‍රී දෙරණ චැනල් එක SUBSCRIBE කරන්න","ඉංග්‍රිසින් පවා සංරක්ෂනය කර සුරැකි පඩිවිට අමිබලම - https://youtu.be/EMebXDkHVVM
මෙි වගේ විඩියෝ බලන්න ශ්‍රී දෙරණ චැනල් එක SUBSCRIBE කරන්න",වැලන්ටයින් ගිෆ්ට් එක මෙතනින් තොරන්න,0,2020-02-18 11:13:51,0,0,0,UCTnWDziIgJbD6HKDmDFuIUA,1,1,2020-02-10 00:00:00
